id,project_id,document_id,page_number,field_type,original_text,corrected_text,confidence,corrections,user_validated,created_at,updated_at,field_coordinates
c36f298f-418c-419f-8298-a1932b86ceda,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,63,sheet_number,ICEL NUITIDCET .,ICEL NUITIDCET .,85.00,[],false,2025-10-01 18:41:04.138253+00,2025-10-01 18:41:04.138253+00,
c3996e66-4a42-4101-8905-77b4a44f2c98,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,44,sheet_number,~ AS.OI,~ AS.OI,85.00,[],false,2025-10-03 12:40:17.089132+00,2025-10-03 12:40:17.089132+00,
c39a842d-e967-458f-b64f-c68f7367902c,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,46,sheet_name,BuiIding Section,BuiIding Section,85.00,[],false,2025-10-01 18:34:56.014473+00,2025-10-01 18:34:56.014473+00,
c4361d40-9fc1-4700-9363-c3fa4dceb0ff,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,23,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:18.751566+00,2025-10-02 16:38:18.751566+00,
c47240c2-c148-4c2e-999e-cf0381f43ba2,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,4,sheet_name,"G,S3S SF ZZO SF G,TSS SF NW WVU Vikiv WwWWiv II APPL IVIATLIN, TL) MIAMI~ DADE COUNTY CODE ARTICLE II ZONING AND ARTICLE IV DEVELOPMENT DESIGN AND IMPROVEMENT STANDARDS EXISTING ZONING: [-I LIGHT INDUSTRIAL MANUFACTURING DISTRICT (FAC. (F.B.C.) (F.M.C.) FLORIDA ACCESSIBILITY CODE FLORIDA BUILDING CODE FLORIDA MECHANICAL CODE - SIXTH EDITION - WITH EST S - SIXTH EDITION","G,S3S SF ZZO SF G,TSS SF NW WVU Vikiv WwWWiv II APPL IVIATLIN, TL) MIAMI~ DADE COUNTY CODE ARTICLE II ZONING AND ARTICLE IV DEVELOPMENT DESIGN AND IMPROVEMENT STANDARDS EXISTING ZONING: [-I LIGHT INDUSTRIAL MANUFACTURING DISTRICT (FAC. (F.B.C.) (F.M.C.) FLORIDA ACCESSIBILITY CODE FLORIDA BUILDING CODE FLORIDA MECHANICAL CODE - SIXTH EDITION - WITH EST S - SIXTH EDITION",85.00,[],false,2025-10-02 16:37:56.674789+00,2025-10-02 16:37:56.674789+00,
c485f502-ce20-44e1-98a9-330e58358564,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,51,sheet_name,"REMARKS / NOTES eS i. SOUTH WALL WEST WALL MATERIAL FINISH HEIGHT CD CORNER GUAR METAL - wC-Ig GYPSUM BOARD PT-OG IZ-O""  P PLUMBING","REMARKS / NOTES eS i. SOUTH WALL WEST WALL MATERIAL FINISH HEIGHT CD CORNER GUAR METAL - wC-Ig GYPSUM BOARD PT-OG IZ-O""  P PLUMBING",85.00,[],false,2025-10-02 16:39:01.124158+00,2025-10-02 16:39:01.124158+00,
c53eca2d-41fb-4349-bd71-c5d0ebafd71f,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,50,sheet_name,BuiIding Section,BuiIding Section,85.00,[],false,2025-10-03 12:40:23.85906+00,2025-10-03 12:40:23.85906+00,
c56cd292-09ea-497e-838d-aba94ab6673c,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,21,sheet_name,"EnIarged PIans - Guestr0m ""Type King-C- Acce5ibIe""","EnIarged PIans - Guestr0m ""Type King-C- Acce5ibIe""",85.00,[],false,2025-10-02 16:50:56.216121+00,2025-10-02 16:50:56.216121+00,
c56f1ce5-1080-43d5-bc67-1ae2a39e0e27,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,9,sheet_name,OveraII Life Safety PIan - R0f LeveI,OveraII Life Safety PIan - R0f LeveI,85.00,[],false,2025-10-01 18:40:13.612568+00,2025-10-01 18:40:13.612568+00,
c5996527-3a2d-407b-9578-c6825352fba9,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,33,sheet_name,EnIarged FI0ring Finish PIan - Ground FI0r - Fast Side,EnIarged FI0ring Finish PIan - Ground FI0r - Fast Side,85.00,[],false,2025-10-02 16:51:05.385138+00,2025-10-02 16:51:05.385138+00,
c5e3ba68-20d9-48ec-92d9-d3ae27621bb2,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,67,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:39:21.008819+00,2025-10-02 16:39:21.008819+00,
c5ff818c-cf8f-4b3c-8d61-255c7bb15b2e,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,66,sheet_name,"LoI oI o\so VINJIN J. &. o VT IIN mE I. EF.P.C. SECTION T.Z.g.I : GENERAL. COMPLYING WITH T.Z.g.Z AND T.Z.g.3 MEANS OF EGRESS ONLY WHERE PRC FOLLOWING: S BETWEEN GUARDRAIL ASSEMBLY, TYPICAL. OF THE RAIL FROM THE LEADING  EDGE OF THE THE TREAD. CONE MAX ""(SG 3 ~ %"" SQ. ESP. FINISHED ALUM. C PICKETS @ 4"" O.C., TYPICAL. F.F.P.C. SECTION T.Z.Z.4.4.IO : HANDRAILS THAT ARE NOT P. FINISHED OF CONT. MIN. TO TOP RAIL ASSEME 3-Z"" MAX HANDRAIL ~~ \ YI Va Va V 3-Z HANDRAIL O S ~ ~I LAL I","LoI oI o\so VINJIN J. &. o VT IIN mE I. EF.P.C. SECTION T.Z.g.I : GENERAL. COMPLYING WITH T.Z.g.Z AND T.Z.g.3 MEANS OF EGRESS ONLY WHERE PRC FOLLOWING: S BETWEEN GUARDRAIL ASSEMBLY, TYPICAL. OF THE RAIL FROM THE LEADING  EDGE OF THE THE TREAD. CONE MAX ""(SG 3 ~ %"" SQ. ESP. FINISHED ALUM. C PICKETS @ 4"" O.C., TYPICAL. F.F.P.C. SECTION T.Z.Z.4.4.IO : HANDRAILS THAT ARE NOT P. FINISHED OF CONT. MIN. TO TOP RAIL ASSEME 3-Z"" MAX HANDRAIL ~~ \ YI Va Va V 3-Z HANDRAIL O S ~ ~I LAL I",85.00,[],false,2025-10-02 16:39:20.247117+00,2025-10-02 16:39:20.247117+00,
c656cd67-99a7-4589-9470-7c2319a7da0c,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,16,sheet_number,~~ A3.OZ,~~ A3.OZ,85.00,[],false,2025-10-01 18:40:21.34268+00,2025-10-01 18:40:21.34268+00,
c6a1bcd2-372b-43a2-9c8e-de515b69f037,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,23,sheet_number,~ A4.OS,~ A4.OS,85.00,[],false,2025-10-01 18:34:36.261481+00,2025-10-01 18:34:36.261481+00,
c78a6cce-1e8a-4a2f-af73-4f75acca9b00,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,4,sheet_number,~ AO.O3,~ AO.O3,85.00,[],false,2025-10-01 18:34:18.275693+00,2025-10-01 18:34:18.275693+00,
c78d85b4-47b4-463c-b828-e685ca7c9c75,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,30,sheet_number,Ad I3,Ad I3,85.00,[],false,2025-10-02 16:51:03.088172+00,2025-10-02 16:51:03.088172+00,
c80a7579-55a4-4254-9f8a-f79d709667f8,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,76,sheet_number,"ROBERT K. MORISETTE, AIA, NCARB, LEED AP BD+C, CDP FLORIDA REGISTERED ARCHITECT  revisions : THIS DRAWING IS THE PROPERTY OF MODIS ARCHITECTS, LLC AND IS NOT TO BE REPRODUCED OR COPIED IN WHOLE OR IN PART WITHOUT THE PRIOR WRITTEN CONSENT OF MODIS ARCHITECTS, LLC. THIS DRAWING IS ONLY TO BE USED FOR THE PROJECT AND SITE SPECIFICALLY IDENTIFIED HEREIN AND IS NOT TO BE USED FOR ANY OTHER PROJECT. SCALES ARE AS STATED. THE CONTRACTOR SHALL CAREFULLY REVIEW ALL DIMENSIONS AND CONDITIONS SHOWN HEREON AND AT ONCE NOTIFY THE ARCHITECT AS TO ANY ERRORS, OMISSIONS, AND/OR INCONSISTENCIES HE/SHE MAY DISCOVER. COPYRIGHT © 2018 MODIS ARCHITECTS, LLC  seal :  1   05-10-2019 2   08-27-2019 3   09-12-2019 4   10-11-2019","ROBERT K. MORISETTE, AIA, NCARB, LEED AP BD+C, CDP FLORIDA REGISTERED ARCHITECT  revisions : THIS DRAWING IS THE PROPERTY OF MODIS ARCHITECTS, LLC AND IS NOT TO BE REPRODUCED OR COPIED IN WHOLE OR IN PART WITHOUT THE PRIOR WRITTEN CONSENT OF MODIS ARCHITECTS, LLC. THIS DRAWING IS ONLY TO BE USED FOR THE PROJECT AND SITE SPECIFICALLY IDENTIFIED HEREIN AND IS NOT TO BE USED FOR ANY OTHER PROJECT. SCALES ARE AS STATED. THE CONTRACTOR SHALL CAREFULLY REVIEW ALL DIMENSIONS AND CONDITIONS SHOWN HEREON AND AT ONCE NOTIFY THE ARCHITECT AS TO ANY ERRORS, OMISSIONS, AND/OR INCONSISTENCIES HE/SHE MAY DISCOVER. COPYRIGHT © 2018 MODIS ARCHITECTS, LLC  seal :  1   05-10-2019 2   08-27-2019 3   09-12-2019 4   10-11-2019",85.00,[],false,2025-10-02 16:39:27.109379+00,2025-10-02 16:39:27.109379+00,
c8a0b7ce-d2f8-4a06-b674-503ee8f00881,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,55,sheet_name,TypicaI Site DetaiIs,TypicaI Site DetaiIs,85.00,[],false,2025-10-03 12:40:28.30701+00,2025-10-03 12:40:28.30701+00,
c8b730d4-0c02-42d3-8ce4-1b4f48c2c2cc,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,2,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:37:53.978823+00,2025-10-02 16:37:53.978823+00,
c97d5103-0e91-4e51-8e33-12c4a4a4ff0a,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,31,sheet_name,EnIarged FI0r PIan - Ground FI0r - East Side,EnIarged FI0r PIan - Ground FI0r - East Side,85.00,[],false,2025-10-02 16:51:03.887778+00,2025-10-02 16:51:03.887778+00,
ca94d5dc-a654-43ce-a31b-3cbec5859e7e,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,42,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:43.156302+00,2025-10-02 16:38:43.156302+00,
caa6a0fe-73cb-4284-a01a-fe4150862b66,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,57,sheet_name,[ypicaI Fire Penetration DetaiIs,[ypicaI Fire Penetration DetaiIs,85.00,[],false,2025-10-02 16:51:28.533681+00,2025-10-02 16:51:28.533681+00,
cb00ecc4-ef57-4dc3-9295-36c3462f7ec2,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,22,sheet_name,"EnIarged PIans - Guestr0m ""DoubIe Queen - A""","EnIarged PIans - Guestr0m ""DoubIe Queen - A""",85.00,[],false,2025-10-01 18:40:26.077363+00,2025-10-01 18:40:26.077363+00,
cb1a5294-211c-4093-a272-1b9fd150d6e8,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,6,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:37:59.208655+00,2025-10-02 16:37:59.208655+00,
cb8d1294-1259-434f-9bcc-d19639001fab,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,73,sheet_number,"ROBERT K. MORISETTE, AIA, NCARB, LEED AP BD+C, CDP FLORIDA REGISTERED ARCHITECT  revisions : THIS DRAWING IS THE PROPERTY OF MODIS ARCHITECTS, LLC AND IS NOT TO BE REPRODUCED OR COPIED IN WHOLE OR IN PART WITHOUT THE PRIOR WRITTEN CONSENT OF MODIS ARCHITECTS, LLC. THIS DRAWING IS ONLY TO BE USED FOR THE PROJECT AND SITE SPECIFICALLY IDENTIFIED HEREIN AND IS NOT TO BE USED FOR ANY OTHER PROJECT. SCALES ARE AS STATED. THE CONTRACTOR SHALL CAREFULLY REVIEW ALL DIMENSIONS AND CONDITIONS SHOWN HEREON AND AT ONCE NOTIFY THE ARCHITECT AS TO ANY ERRORS, OMISSIONS, AND/OR INCONSISTENCIES HE/SHE MAY DISCOVER. COPYRIGHT © 2018 MODIS ARCHITECTS, LLC  seal :  1   05-10-2019 2   08-27-2019 3   09-12-2019 4   10-11-2019","ROBERT K. MORISETTE, AIA, NCARB, LEED AP BD+C, CDP FLORIDA REGISTERED ARCHITECT  revisions : THIS DRAWING IS THE PROPERTY OF MODIS ARCHITECTS, LLC AND IS NOT TO BE REPRODUCED OR COPIED IN WHOLE OR IN PART WITHOUT THE PRIOR WRITTEN CONSENT OF MODIS ARCHITECTS, LLC. THIS DRAWING IS ONLY TO BE USED FOR THE PROJECT AND SITE SPECIFICALLY IDENTIFIED HEREIN AND IS NOT TO BE USED FOR ANY OTHER PROJECT. SCALES ARE AS STATED. THE CONTRACTOR SHALL CAREFULLY REVIEW ALL DIMENSIONS AND CONDITIONS SHOWN HEREON AND AT ONCE NOTIFY THE ARCHITECT AS TO ANY ERRORS, OMISSIONS, AND/OR INCONSISTENCIES HE/SHE MAY DISCOVER. COPYRIGHT © 2018 MODIS ARCHITECTS, LLC  seal :  1   05-10-2019 2   08-27-2019 3   09-12-2019 4   10-11-2019",85.00,[],false,2025-10-02 16:39:25.571645+00,2025-10-02 16:39:25.571645+00,
cbb17827-65d2-4ce2-9fb5-41c57de65493,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,50,sheet_number,~~ AGG.OS,~~ AGG.OS,85.00,[],false,2025-10-03 12:40:23.779042+00,2025-10-03 12:40:23.779042+00,
cc617227-1a35-4c01-a300-2418adc554d1,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,4,sheet_number,~ AO.O3,~ AO.O3,85.00,[],false,2025-10-03 12:39:42.99748+00,2025-10-03 12:39:42.99748+00,
ccd39619-3aa8-4c51-bcbf-bf1bca83e717,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,38,sheet_name,"EnIarged Fumiture, Fixture PIan - Ground FI0r - West Side","EnIarged Fumiture, Fixture PIan - Ground FI0r - West Side",85.00,[],false,2025-10-03 12:40:11.454234+00,2025-10-03 12:40:11.454234+00,
ccd778d7-53f1-4cff-9bc8-092df5619dc1,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,52,sheet_number,reeI numoer .,reeI numoer .,85.00,[],false,2025-10-01 18:35:02.001759+00,2025-10-01 18:35:02.001759+00,
cd0d42aa-c276-46f2-90fa-2ee7b68ec6a1,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,4,sheet_name,Zoning TabuIations - Code AnaIysis,Zoning TabuIations - Code AnaIysis,85.00,[],false,2025-10-03 12:39:43.088008+00,2025-10-03 12:39:43.088008+00,
cd83c0c6-eb2b-4998-b4f8-1299f145f5ae,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,80,sheet_name,"Miami-Dade County Stamps, Reviews, ApprovaIs, & Inspections","Miami-Dade County Stamps, Reviews, ApprovaIs, & Inspections",85.00,[],false,2025-10-02 16:51:49.136866+00,2025-10-02 16:51:49.136866+00,
cdbef395-517b-494a-a968-651c805f8b79,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,58,sheet_number,sheet numpoer .,sheet numpoer .,85.00,[],false,2025-10-03 12:40:31.34836+00,2025-10-03 12:40:31.34836+00,
cdc7b7fa-fc04-43c9-a1a1-05e915218171,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,2,sheet_number,~~ AO.OI,~~ AO.OI,85.00,[],false,2025-10-01 18:34:16.857218+00,2025-10-01 18:34:16.857218+00,
ce76acf6-db71-4afd-ab9b-cab6c862621d,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,11,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:05.57412+00,2025-10-02 16:38:05.57412+00,
cf05a5b7-43c2-4b63-be11-a028127e1e49,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,54,sheet_number,wumber :,wumber :,85.00,[],false,2025-10-03 12:40:27.487817+00,2025-10-03 12:40:27.487817+00,
cf35e6be-b7a6-458a-a3db-a2f7f5dbb4ce,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,2,sheet_number,~~ AO.OI,~~ AO.OI,85.00,[],false,2025-10-03 12:39:41.699274+00,2025-10-03 12:39:41.699274+00,
cf3fc7c4-7157-4322-afdc-e8dfc64ae250,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,13,sheet_number,~~ AZ.O3,~~ AZ.O3,85.00,[],false,2025-10-02 16:50:48.515656+00,2025-10-02 16:50:48.515656+00,
cfcf9978-703d-4998-9c0d-70cdcbcbf22a,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,64,sheet_name,['ypicaI D0r & GIazing DetaiIs,['ypicaI D0r & GIazing DetaiIs,85.00,[],false,2025-10-02 16:51:36.8139+00,2025-10-02 16:51:36.8139+00,
d010843a-60ec-4a83-ae37-324d574fa2f8,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,12,sheet_name,OveraII FI0r PIans - Third thru Sixth & Intermediate R0f LeveI PIan,OveraII FI0r PIans - Third thru Sixth & Intermediate R0f LeveI PIan,85.00,[],false,2025-10-01 18:40:17.079184+00,2025-10-01 18:40:17.079184+00,
d062f667-8a29-4994-b549-0dfdcdd50167,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,27,sheet_name,"EnIarged PIans - Guestr0m ""Type DoubIe Queen - E""","EnIarged PIans - Guestr0m ""Type DoubIe Queen - E""",85.00,[],false,2025-10-01 18:40:30.17126+00,2025-10-01 18:40:30.17126+00,
d11bd354-68d9-4d5a-8f0a-a47ad4e362bf,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,28,sheet_name,Bathr0m EnIarged PIans & EIevations,Bathr0m EnIarged PIans & EIevations,85.00,[],false,2025-10-03 12:40:03.947542+00,2025-10-03 12:40:03.947542+00,
d2878eee-5cbe-4662-81eb-5e81648df458,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,33,sheet_name,CECI) CeIe feI (eg fen,CECI) CeIe feI (eg fen,85.00,[],false,2025-10-02 16:38:28.442617+00,2025-10-02 16:38:28.442617+00,
d2d5ca9b-13c4-4a55-8bef-ac49eab532e6,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,11,sheet_number,~~ AZ.OI,~~ AZ.OI,85.00,[],false,2025-10-03 12:39:49.455757+00,2025-10-03 12:39:49.455757+00,
d3a7636f-da46-46b1-a007-44a1d3c2f624,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,72,sheet_name,Wnifer.suIIivan@formica.co m (Required vendor) Formica,Wnifer.suIIivan@formica.co m (Required vendor) Formica,85.00,[],false,2025-10-01 18:35:20.736551+00,2025-10-01 18:35:20.736551+00,
d3b3cac3-1c8c-4c8f-bc04-93e78d47acd8,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,80,sheet_name,"Miami-Dade County Stamps, Reviews, ApprovaIs, & Inspections","Miami-Dade County Stamps, Reviews, ApprovaIs, & Inspections",85.00,"[{""type"":""sheet_name"",""reason"":""User validated correction"",""original"":""Miami-Dade County Stamps, Reviews, ApprovaIs, & Inspections"",""corrected"":""Miami-Dade County Stamps, Reviews, ApprovaIs, & Inspections""}]",true,2025-10-03 12:46:46.341712+00,2025-10-03 12:46:46.341712+00,
d45e768e-45c1-4c0f-a58f-e247958bf415,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,80,sheet_number,~~ ZO.O,~~ ZO.O,85.00,[],false,2025-10-01 18:35:25.530422+00,2025-10-01 18:35:25.530422+00,
d4b3f02c-182b-42ba-ba2c-0d569138e03a,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,17,sheet_name,SPA-OI FLOOR Z: @ETo-GeING Tree  {TTT A PAINTER <KIM COAT ND\/EFR ONONCPRETE,SPA-OI FLOOR Z: @ETo-GeING Tree  {TTT A PAINTER <KIM COAT ND\/EFR ONONCPRETE,85.00,[],false,2025-10-02 16:38:13.577804+00,2025-10-02 16:38:13.577804+00,
d53a65f6-22bb-4375-aaa0-15238ede677e,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,22,sheet_number,~~ A4.O4,~~ A4.O4,85.00,[],false,2025-10-02 16:50:56.984312+00,2025-10-02 16:50:56.984312+00,
d58f6411-dd81-461d-a753-d2585cdffa3d,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,46,sheet_number,- AG.OI,- AG.OI,85.00,[],false,2025-10-02 16:51:16.88433+00,2025-10-02 16:51:16.88433+00,
d5b88dc0-320b-4a1a-9973-f53d83de8d5a,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,1,sheet_number,~ AO.OO,~ AO.OO,85.00,[],false,2025-10-02 16:50:37.790736+00,2025-10-02 16:50:37.790736+00,
d5e8bf20-37a1-4d61-9f1b-6f17dbe4bb13,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,24,sheet_name,"EnIarged PIans - Guestr0m ""Type DoubIe Queen -C- Acce5ibIe""","EnIarged PIans - Guestr0m ""Type DoubIe Queen -C- Acce5ibIe""",85.00,[],false,2025-10-03 12:40:00.875715+00,2025-10-03 12:40:00.875715+00,
d698789b-1b40-43b9-8c4e-12599f408861,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,53,sheet_number,\umber :,\umber :,85.00,[],false,2025-10-01 18:35:02.961549+00,2025-10-01 18:35:02.961549+00,
d6b0c2cd-4883-40b2-ba44-1bd455c76cd1,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,63,sheet_number,sheet numpoer .,sheet numpoer .,85.00,[],false,2025-10-03 12:40:36.660903+00,2025-10-03 12:40:36.660903+00,
d7723b5d-e8e8-43fc-bca3-769685df0960,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,40,sheet_name,EnIarged FI0r PIans & Sections - EIevator & Linen Chute,EnIarged FI0r PIans & Sections - EIevator & Linen Chute,85.00,[],false,2025-10-01 18:40:41.183908+00,2025-10-01 18:40:41.183908+00,
d7eaa7e6-0912-4c7d-9bad-5b83bd0c36c6,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,68,sheet_number,reeI numoer .,reeI numoer .,85.00,[],false,2025-10-01 18:35:18.041521+00,2025-10-01 18:35:18.041521+00,
